Company,Product,TypeName,Screen Size (inches),Resolution,IPS Panel,Retina Display,Full HD,CPU company,CPU series,CPU power Rating,CPU frequency(GHz),RAM (GB),SSD (GB),Flash Storage (GB),HDD (GB),"SSHD (Hybrid, GB)",GPU company,GPU series,Operating System,Weight,Price (INR)
Asus,X541NA,Notebook,15.6,1366x768,0,0,0,Intel,Pentium Quad Core,N4200,1.1,4,0.0,0.0,1000.0,0.0,Intel,HD Graphics 505,Windows 10,2.0,41084
HP,EliteBook x360,2 in 1 Convertible,13.3,1920x1080,0,0,0,Intel,i7,7600U,2.8,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.28,234148
Dell,Inspiron 5368,Notebook,13.3,1920x1080,0,0,0,Intel,i5,6200U,2.3,8,0.0,0.0,1000.0,0.0,Intel,HD Graphics 520,Windows 10,1.62,59384
Lenovo,IdeaPad 110 15ISK,Notebook,15.6,1920x1080,0,0,0,Intel,i3,6006U,2.0,4,0.0,0.0,1000.0,0.0,Intel,HD Graphics 520,Windows 10,2.2,42914
Lenovo,ThinkPad E570,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,0.0,0.0,1000.0,0.0,Intel,HD Graphics 620,Windows 10,2.3,77835
HP,EliteBook 850,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7300U,2.6,8,256.0,0.0,0.0,0.0,AMD,Radeon R7 M465,Windows 10,1.84,123434
Toshiba,Portege X30 D,Notebook,13.3,1920x1080,0,0,0,Intel,i5,7200U,2.5,4,128.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.05,117578
Lenovo,Legion Y520 15IKBN,Gaming,15.6,1920x1080,0,0,0,Intel,i5,7300HQ,2.5,8,0.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1050,Windows 10,2.5,93056
Dell,XPS 13,Ultrabook,13.3,3200x1800,0,0,0,Intel,i7,7660U,2.5,16,512.0,0.0,0.0,0.0,Intel,Iris Plus Graphics 640,Windows 10,1.29,204960
HP,Probook 450,Notebook,15.6,1920x1080,0,0,0,Intel,i5,6200U,2.3,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 520,Windows 10,2.07,83265
Toshiba,Portégé Z30 C,Ultrabook,13.3,1366x768,0,0,0,Intel,i5,6200U,2.3,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.2,100192
Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.37,178425
Acer,TMX349 G2,Notebook,14.0,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.56,82533
Dell,Precision 3520,Workstation,15.6,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,8,0.0,0.0,1000.0,0.0,Nvidia,Quadro M620,Windows 10,2.23,162687
Lenovo,ThinkPad L570,Notebook,15.6,1366x768,0,0,0,Intel,i5,7200U,2.5,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 620,Windows 10,2.38,96532
Lenovo,IdeaPad 110 15ISK,Notebook,15.6,1920x1080,0,0,0,Intel,i3,6006U,2.0,4,0.0,0.0,1000.0,0.0,AMD,Radeon R5 M430,Windows 10,2.2,43828
Toshiba,Tecra A50 D,Notebook,15.6,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,2.0,127002
Lenovo,Thinkpad 13,Notebook,13.3,1920x1080,0,0,0,Intel,i3,7100U,2.4,4,180.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.44,67252
Samsung,Notebook 9,Ultrabook,15.0,1920x1080,0,0,0,Intel,i7,7500U,2.7,16,256.0,0.0,0.0,0.0,Nvidia,GeForce 940MX,Windows 10,1.23,169184
Dell,Latitude 7280,Ultrabook,12.5,1920x1080,0,0,0,Intel,i7,7600U,2.8,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.6,154635
Asus,X541NA GO121,Notebook,15.6,1366x768,0,0,0,Intel,Pentium Quad Core,N4200,1.1,4,0.0,0.0,1000.0,0.0,Intel,HD Graphics 505,Linux,2.0,36508
Xiaomi,Mi Notebook,Ultrabook,13.3,1920x1080,0,0,0,Intel,i5,6200U,2.3,8,256.0,0.0,0.0,0.0,Nvidia,GeForce 940MX,Windows 10,1.28,85552
Dell,Vostro 5568,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7200U,2.5,4,128.0,0.0,1000.0,0.0,Nvidia,GeForce 940MX,Windows 10,2.18,83494
HP,ProBook 450,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7200U,2.5,4,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,2.04,76768
HP,EliteBook x360,2 in 1 Convertible,13.3,1920x1080,0,0,0,Intel,i5,7200U,2.5,4,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.28,155550
HP,Pavilion x360,2 in 1 Convertible,15.6,1366x768,0,0,0,Intel,i5,7200U,2.5,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 620,Windows 10,2.3,62659
Asus,VivoBook L402NA,Notebook,14.1,1366x768,0,0,0,Intel,Celeron Dual Core,N3350,1.1,4,0.0,0.0,0.0,0.0,Intel,HD Graphics 500,Windows 10,1.65,31842
Lenovo,IdeaPad 510 15ISK,Notebook,15.6,1920x1080,0,0,0,Intel,i7,6500U,2.5,8,0.0,0.0,1000.0,0.0,Nvidia,GeForce 940MX,Windows 10,2.2,61214
Dell,Inspiron 3552,Notebook,15.6,1366x768,0,0,0,Intel,Pentium Quad Core,N3710,1.6,4,0.0,0.0,500.0,0.0,Intel,HD Graphics,Windows 10,2.2,33764
HP,EliteBook x360,2 in 1 Convertible,13.3,1920x1080,0,0,0,Intel,i5,7200U,2.5,4,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.28,164608
Dell,Vostro 3568,Notebook,15.6,1366x768,0,0,0,Intel,i3,6006U,2.0,4,0.0,0.0,1000.0,0.0,AMD,Radeon R5 M420X,Linux,2.18,41697
Asus,Rog GL753VD GC082T,Gaming,17.3,1920x1080,0,0,0,Intel,i5,7300HQ,2.5,12,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1050,Windows 10,2.2,125346
Acer,Chromebook C731 C78G,Netbook,11.6,1366x768,0,0,0,Intel,Celeron Dual Core,N3060,1.6,4,0.0,0.0,0.0,0.0,Intel,HD Graphics 400,Chrome OS,1.25,27176
Lenovo,IdeaPad 110 17ACL,Notebook,17.3,1600x900,0,0,0,AMD,A4,7210U,2.2,4,0.0,0.0,500.0,0.0,AMD,Radeon R3,Windows 10,2.8,34678
HP,Probook 640,Notebook,14.0,1920x1080,0,0,0,Intel,i5,7200U,2.5,4,128.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.95,115748
HP,Envy x360,2 in 1 Convertible,13.3,3200x1800,0,0,0,Intel,i7,7500U,2.7,16,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.42,128008
Samsung,Notebook 9,Ultrabook,15.0,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.17,155458
Lenovo,ThinkPad T470s,Ultrabook,14.0,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.32,164608
MSI,GS73VR Stealth,Gaming,17.3,3840x2160,0,0,0,Intel,i7,6700HQ,2.6,16,512.0,0.0,2000.0,0.0,Nvidia,GeForce GTX 1060,Windows 10,2.43,242384
Toshiba,Portege X30 D,Notebook,13.3,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.05,134962
Dell,Inspiron 7567,Gaming,15.6,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,8,0.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1050Ti,Linux,2.62,85004
HP,ProBook 450,Notebook,15.6,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,0.0,0.0,1000.0,0.0,Nvidia,GeForce 930MX,Windows 10,2.04,82350
Dell,Vostro 3568,Notebook,15.6,1366x768,0,0,0,Intel,i3,6006U,2.0,4,0.0,0.0,1000.0,0.0,AMD,Radeon R5 M420X,Windows 10,2.18,56181
Dell,Latitude 5580,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7300U,2.6,8,0.0,0.0,500.0,0.0,Intel,HD Graphics 620,Windows 10,1.9,85552
Dell,XPS 13,2 in 1 Convertible,13.3,3200x1800,0,0,0,Intel,i7,7Y75,1.3,8,512.0,0.0,0.0,0.0,Intel,HD Graphics 615,Windows 10,1.24,184199
Asus,G701VO IH74K,Gaming,17.3,1920x1080,0,0,0,Intel,i7,6820HK,2.7,32,512.0,0.0,0.0,0.0,Nvidia,GeForce GTX 980M,Windows 10,3.58,117028
Dell,XPS 13,2 in 1 Convertible,13.3,1920x1080,0,0,0,Intel,i7,7Y75,1.3,16,256.0,0.0,0.0,0.0,Intel,HD Graphics 615,Windows 10,1.22,150884
Lenovo,ThinkPad X1,Ultrabook,14.0,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,0.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.13,187484
Lenovo,ThinkPad T570,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,512.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.95,179614
LG,Gram 15Z970,Ultrabook,15.6,1920x1080,0,0,0,Intel,i7,7500U,2.7,16,512.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.08,192058
HP,Elitebook 820,Netbook,12.5,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,512.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.26,135694
Acer,Chromebook CB5 571,Notebook,15.6,1920x1080,0,0,0,Intel,Celeron Dual Core,3205U,1.5,4,0.0,0.0,0.0,0.0,Intel,HD Graphics,Chrome OS,2.2,32848
Lenovo,IdeaPad Y700 15ISK,Notebook,15.6,1920x1080,0,0,0,Intel,i5,6300HQ,2.3,8,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 960M,Windows 10,2.6,72194
LG,Gram 14Z970,Ultrabook,14.0,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,512.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,0.98,173758
Dell,Latitude 5480,Notebook,14.0,1920x1080,0,0,0,Intel,i5,7440HQ,2.8,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.6,110258
HP,Elitebook Folio,Ultrabook,12.5,3840x2160,0,0,0,Intel,M,6Y75,1.2,8,240.0,0.0,0.0,0.0,Intel,HD Graphics 515,Windows 10,1.09,283650
Lenovo,IdeaPad 510 15IKB,Notebook,15.6,1920x1080,0,0,0,Intel,i7,7500U,2.7,6,256.0,0.0,0.0,0.0,Nvidia,GeForce 940MX,Windows 10,2.2,72194
HP,ProBook 450,Notebook,15.6,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,256.0,0.0,0.0,0.0,Nvidia,GeForce 930MX,Windows 10,2.04,93238
Acer,Aspire E5 575,Notebook,15.6,1920x1080,0,0,0,Intel,i3,7100U,2.4,4,0.0,0.0,1000.0,0.0,Intel,HD Graphics 620,Windows 10,2.4,45658
Lenovo,ThinkPad 13,Notebook,13.3,1920x1080,0,0,0,Intel,i5,7200U,2.5,4,128.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.44,80612
HP,Probook 430,Notebook,13.3,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.49,87840
MSI,GE72VR 6RF,Gaming,17.3,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,16,256.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1050 Ti,Windows 10,2.7,146308
Dell,Inspiron 7567,Gaming,15.6,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,16,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1050 Ti,Windows 10,2.6,123434
MSI,GL62M 7RD,Gaming,15.6,1920x1080,0,0,0,Intel,i5,7300HQ,2.5,8,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1050,Windows 10,2.2,102472
Dell,Vostro 3568,Notebook,15.6,1366x768,0,0,0,Intel,i5,7200U,2.5,4,0.0,0.0,1000.0,0.0,AMD,Radeon R5 M420,Windows 10,2.18,62677
HP,EliteBook 850,Ultrabook,15.6,1920x1080,0,0,0,Intel,i7,6500U,2.5,8,256.0,0.0,0.0,0.0,AMD,Radeon R7 M365X,Windows 10,1.84,118675
HP,Envy 13 AB077cl,Ultrabook,13.3,3200x1800,0,0,0,Intel,i7,7500U,2.7,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.39,105134
Toshiba,Tecra Z50 C,Notebook,15.6,1920x1080,0,0,0,Intel,i7,6600U,2.6,16,256.0,0.0,0.0,0.0,Nvidia,GeForce 930M,Windows 10,2.4,180712
Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,512.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.37,166988
Dell,Latitude 3580,Notebook,15.6,1366x768,0,0,0,Intel,i5,6200U,2.3,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 520,Windows 10,1.95,66786
Lenovo,Thinkpad X270,Ultrabook,12.5,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.36,150975
HP,Probook 650,Notebook,15.6,1920x1080,0,0,0,Intel,i5,6200U,2.3,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,2.31,106598
Dell,Vostro 3568,Notebook,15.6,1366x768,0,0,0,Intel,i5,7200U,2.5,4,0.0,0.0,1000.0,0.0,Intel,HD Graphics 620,Windows 10,2.18,64787
HP,ProBook 640,Notebook,14.0,1366x768,0,0,0,Intel,i5,6200U,2.3,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 520,Windows 10,1.95,105134
Lenovo,IdeaPad 320 15IAP,Notebook,15.6,1366x768,0,0,0,Intel,Pentium Quad Core,N4200,1.1,4,0.0,0.0,1000.0,0.0,Intel,HD Graphics 505,Windows 10,2.2,28274
HP,EliteBook 820,Ultrabook,12.5,1920x1080,0,0,0,Intel,i5,6200U,2.3,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 520,Windows 10,1.26,144478
HP,250 G6,Notebook,15.6,1366x768,0,0,0,Intel,Celeron Dual Core,N3060,1.6,4,0.0,0.0,1000.0,0.0,Intel,HD Graphics 400,Windows 10,1.86,26434
Lenovo,Yoga 900 13ISK,2 in 1 Convertible,13.3,3200x1800,0,0,0,Intel,i7,6560U,2.2,16,1000.0,0.0,0.0,0.0,Intel,Iris Graphics 540,Windows 10,1.3,164608
Toshiba,Tecra Z40 C,Notebook,14.0,1920x1080,0,0,0,Intel,i5,6200U,2.3,4,128.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.47,101108
HP,EliteBook 820,Netbook,12.5,1920x1080,0,0,0,Intel,i5,6200U,2.3,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.26,152714
Dell,Vostro 3568,Notebook,15.6,1366x768,0,0,0,Intel,i3,6006U,2.0,4,0.0,0.0,1000.0,0.0,Intel,HD Graphics 520,Windows 10,2.18,51112
MSI,GP62M Leopard,Gaming,15.6,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,8,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1050,Windows 10,2.2,109708
Dell,Latitude 7480,Ultrabook,14.0,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.36,149968
Dell,Alienware 17,Gaming,17.3,2560x1440,0,0,0,Intel,i7,6820HK,2.7,16,512.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1080,Windows 10,4.36,252357
HP,Omen 17 W006na,Gaming,17.3,1920x1080,0,0,0,Intel,i5,6300HQ,2.3,8,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 965M,Windows 10,2.75,128008
Asus,X751SV TY001T,Notebook,17.3,1600x900,0,0,0,Intel,Pentium Quad Core,N3710,1.6,4,0.0,0.0,1000.0,0.0,Nvidia,GeForce 920MX,Windows 10,2.8,48495
Acer,TravelMate P259 G2,Notebook,15.6,1366x768,0,0,0,Intel,i5,7200U,2.5,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 620,Windows 10,2.23,56638
Toshiba,Tecra A50 C,Notebook,15.6,1366x768,0,0,0,Intel,i5,6200U,2.3,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,2.2,102388
Lenovo,Yoga 700 11ISK,2 in 1 Convertible,11.3,1920x1080,0,0,0,Intel,M,6Y75,1.2,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 515,Windows 10,1.1,118858
Lenovo,IdeaPad Y700 15ACZ,Gaming,15.6,1920x1080,0,0,0,AMD,FX,8800P,2.1,16,512.0,0.0,1000.0,0.0,AMD,Radeon R9 M385,Windows 10,2.5,91408
Dell,Latitude 7280,Ultrabook,12.5,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics,Windows 10,1.36,134706
Lenovo,IdeaPad 310 15IKB,Notebook,15.6,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,0.0,0.0,1000.0,0.0,Nvidia,GeForce 920MX,Windows 10,2.2,62678
Dell,Insprion 5767,Notebook,17.3,1600x900,0,0,0,Intel,i3,6006U,2.0,4,0.0,0.0,1000.0,0.0,AMD,Radeon R7 M445,Windows 10,2.36,60298
Acer,Chromebook 14,Notebook,14.0,1366x768,0,0,0,Intel,Celeron Dual Core,N3060,1.6,4,0.0,0.0,0.0,0.0,Intel,HD Graphics 400,Chrome OS,1.68,31934
HP,ZBook Studio,Workstation,15.6,1920x1080,0,0,0,Intel,i7,6820HQ,2.7,8,8.0,0.0,0.0,0.0,Nvidia,Quadro M1000M,Windows 10,2.0,205784
Dell,Latitude 7480,Ultrabook,14.0,1920x1080,0,0,0,Intel,i7,7600U,2.8,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.36,162412
Toshiba,Portege Z30 C,Notebook,13.3,1920x1080,0,0,0,Intel,i5,6200U,2.3,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 7,1.2,133590
Asus,Chromebook Flip,2 in 1 Convertible,12.5,1920x1080,0,0,0,Intel,M,6Y75,1.2,8,0.0,0.0,0.0,0.0,Intel,HD Graphics 515,Chrome OS,1.2,106048
Lenovo,Thinkpad T460,Ultrabook,14.0,1920x1080,0,0,0,Intel,i7,6600U,2.6,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.7,136243
Dell,Alienware 17,Gaming,17.3,3840x2160,0,0,0,Intel,i7,7700HQ,2.8,16,512.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1070,Windows 10,4.36,288591
Dell,XPS 13,2 in 1 Convertible,13.3,1920x1080,0,0,0,Intel,i5,7Y54,1.2,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 615,Windows 10,1.24,173758
HP,ProBook x360,2 in 1 Convertible,11.6,1366x768,0,0,0,Intel,Pentium Quad Core,N4200,1.1,4,256.0,0.0,0.0,0.0,Intel,HD Graphics 505,Windows 10,1.45,70912
Dell,XPS 13,Ultrabook,13.3,3200x1800,0,0,0,Intel,i7,6500U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.3,116022
Acer,Chromebook C738T C2EJ,2 in 1 Convertible,11.6,1366x768,0,0,0,Intel,Celeron Dual Core,N3060,1.6,4,0.0,0.0,0.0,0.0,Intel,HD Graphics 400,Chrome OS,1.25,35594
Toshiba,Portege Z30 C,Notebook,13.3,1920x1080,0,0,0,Intel,i5,6300U,2.4,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.2,140452
Lenovo,ThinkPad X270,Ultrabook,12.5,1920x1080,0,0,0,Intel,i5,7300U,2.6,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.36,161040
Acer,Aspire F5 573G,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7200U,2.5,12,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 950M,Windows 10,2.4,92324
Toshiba,Portege X20W D,Ultrabook,12.5,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,512.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.1,163785
HP,ProBook 450,Notebook,15.6,1366x768,0,0,0,Intel,i5,7200U,2.5,8,0.0,0.0,1000.0,0.0,Nvidia,GeForce 930MX,Windows 10,2.04,77455
Dell,Inspiron 3567,Notebook,15.6,1366x768,0,0,0,Intel,i3,6006U,2.0,4,0.0,0.0,1000.0,0.0,AMD,Radeon R5 M430,Linux,2.25,42604
Dell,Latitude 5580,Notebook,15.6,1366x768,0,0,0,Intel,i5,7200U,2.5,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 620,Windows 10,1.9,75488
HP,ProBook 450,Notebook,15.6,1920x1080,0,0,0,Intel,i3,7100U,2.4,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 620,Windows 10,2.04,62678
Dell,Alienware 17,Gaming,17.3,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,32,256.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1070,Windows 10,4.42,288134
Lenovo,IdeaPad 310 15IKB,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7200U,2.5,6,256.0,0.0,0.0,0.0,Nvidia,GeForce 920MX,Windows 10,2.4,63592
Dell,XPS 13,2 in 1 Convertible,13.3,3200x1800,0,0,0,Intel,i7,7Y75,1.3,16,512.0,0.0,0.0,0.0,Intel,HD Graphics 615,Windows 10,1.22,173758
Dell,Latitude E7470,Ultrabook,14.0,2560x1440,0,0,0,Intel,i7,6600U,2.6,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.5,179613
Dell,Alienware 17,Gaming,17.3,1920x1080,0,0,0,Intel,i7,6700HQ,2.6,32,256.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1070,Windows 10,4.42,256200
Toshiba,Tecra A40 C,Notebook,14.0,1920x1080,0,0,0,Intel,i5,6200U,2.3,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,1.95,107970
Asus,Rog Strix,Gaming,17.3,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,16,256.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1060,Windows 10,2.73,187566
HP,Probook 450,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7200U,2.7,8,128.0,0.0,1000.0,0.0,Nvidia,GeForce 930MX,Windows 10,2.04,89578
Lenovo,ThinkPad T460,Notebook,14.0,1366x768,0,0,0,Intel,i5,6200U,2.3,4,0.0,0.0,0.0,508.0,Intel,HD Graphics 520,Windows 7,1.7,91683
Asus,Q534UX BHI7T19,2 in 1 Convertible,15.6,3840x2160,0,0,0,Intel,i7,7500U,2.7,16,512.0,0.0,2000.0,0.0,Nvidia,GeForce GTX 950M,Windows 10,2.3,164608
HP,15 bs053od,Notebook,15.6,1366x768,0,0,0,Intel,i7,7500U,2.7,6,0.0,0.0,1000.0,0.0,Intel,HD Graphics 620,Windows 10,2.04,52978
Asus,Rog GL753VE DS74,Gaming,17.3,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,16,256.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1050 Ti,Windows 10,2.99,160034
Dell,Inspiron 7579,2 in 1 Convertible,15.6,1920x1080,0,0,0,Intel,i7,7500U,2.7,12,512.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,2.19,118858
Toshiba,Portege Z30 C,Notebook,13.3,1920x1080,0,0,0,Intel,i5,6200U,2.3,4,128.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 7,1.2,109342
Lenovo,IdeaPad 320 15ABR,Notebook,15.6,1920x1080,0,0,0,AMD,A12,9720P,3.6,6,256.0,0.0,0.0,0.0,AMD,Radeon 530,Windows 10,2.2,50234
Fujitsu,LifeBook A556,Notebook,15.6,1366x768,0,0,0,Intel,i5,6200U,2.3,4,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,2.3,59384
Toshiba,Tecra A40 C,Notebook,14.0,1366x768,0,0,0,Intel,i5,6200U,2.3,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 520,Windows 10,1.75,83722
Dell,Inspiron 3567,Notebook,15.6,1366x768,0,0,0,Intel,i5,7200U,2.5,4,0.0,0.0,500.0,0.0,AMD,Radeon R5 M430,Windows 10,2.25,54808
HP,Probook 450,Notebook,15.6,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,0.0,0.0,1000.0,0.0,Intel,HD Graphics 620,Windows 10,2.04,73749
Lenovo,Legion Y520 15IKBN,Gaming,15.6,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,8,128.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1060,Windows 10,2.5,108794
Dell,Inspiron 5567,Notebook,15.6,1366x768,0,0,0,Intel,i7,7500U,2.7,8,0.0,0.0,1000.0,0.0,AMD,Radeon R7 M445,Windows 10,2.36,68534
Dell,Latitude 5480,Notebook,14.0,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,128.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.6,102388
HP,EliteBook Folio,Netbook,12.5,1920x1080,0,0,0,Intel,M,6Y75,1.2,8,512.0,0.0,0.0,0.0,Intel,HD Graphics 515,Windows 10,0.97,174582
HP,15 bs005nv,Notebook,15.6,1920x1080,0,0,0,Intel,i3,6006U,2.0,4,128.0,0.0,1000.0,0.0,AMD,Radeon 520,Windows 10,2.1,45658
Lenovo,V110 15IAP,Notebook,15.6,1366x768,0,0,0,Intel,Celeron Dual Core,N3350,1.1,4,128.0,0.0,0.0,0.0,Intel,HD Graphics 500,Windows 10,1.9,24762
Lenovo,ThinkPad T560,Notebook,15.6,1920x1080,0,0,0,Intel,i5,6200U,2.3,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 520,Windows 10,2.3,123434
Dell,Inspiron 5378,2 in 1 Convertible,13.3,1920x1080,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.68,81344
Asus,ZenBook UX310UA FB485T,Notebook,13.3,3200x1800,0,0,0,Intel,i5,7200U,2.5,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.4,105225
HP,Spectre 13 V111dx,Ultrabook,13.3,1920x1080,0,0,0,Intel,i7,7500U,2.7,8,256.0,0.0,0.0,0.0,Intel,HD Graphics 620,Windows 10,1.11,123434
Acer,Aspire ES1 533,Notebook,15.6,1366x768,0,0,0,Intel,Pentium Quad Core,N4200,1.1,4,0.0,0.0,500.0,0.0,Intel,HD Graphics 505,Windows 10,2.4,34770
Asus,Rog GL553VE DS74,Gaming,15.6,1920x1080,0,0,0,Intel,i7,7700HQ,2.8,16,256.0,0.0,1000.0,0.0,Nvidia,GeForce GTX 1050 Ti,Windows 10,2.5,164608
